id	related_id
GO:0046034	GO:0009205
GO:0018898	GO:0090345
GO:0031453	GO:1905269
GO:0008033	GO:0006396
GO:0045046	GO:0006886
GO:0032299	GO:1902494
GO:0018551	GO:0016668
GO:1905119	GO:1901698
GO:1900660	GO:0062013
GO:0009356	GO:1902494
GO:0034173	GO:1902533
GO:0072522	GO:0009058
GO:2001007	GO:0045912
GO:0061586	GO:0008104
GO:0140523	GO:0003924
GO:0110042	GO:0110111
GO:0047322	GO:0004674
GO:0045861	GO:0051248
GO:0010431	GO:0021700
GO:0001671	GO:0060590
GO:2000635	GO:1903799
GO:0031667	GO:0050896
GO:0045228	GO:0000271
GO:0021905	GO:0048859
GO:0070725	GO:0036464
GO:0015501	GO:0005343
GO:0035946	GO:0000958
GO:0003127	GO:0071495
GO:0102025	GO:0015117
GO:0045493	GO:2000895
GO:0034161	GO:1902533
GO:0044667	GO:0015297
GO:0030201	GO:0006790
GO:0019634	GO:0006793
GO:0019786	GO:0140096
GO:0010467	GO:0009059
GO:0045040	GO:0006886
GO:0015111	GO:0008509
GO:1905375	GO:1901701
GO:0015411	GO:0042959
GO:0044025	GO:0004674
GO:0072752	GO:1901699
GO:0033241	GO:0009894
GO:2000868	GO:2000832
GO:0015386	GO:0051139
GO:0031052	GO:0031049
GO:0046466	GO:0016042
GO:1901355	GO:1901698
GO:1901167	GO:0090345
GO:0006417	GO:0051246
GO:0102365	GO:0016712
GO:1901799	GO:0042177
GO:0034979	GO:0016747
GO:0071504	GO:1901699
GO:0099129	GO:0070252
GO:0009059	GO:0009058
GO:0015828	GO:0015695
GO:0046678	GO:1901700
GO:1904200	GO:0098656
GO:0008787	GO:0004396
GO:0052032	GO:0052167
GO:1903851	GO:0010639
GO:1990277	GO:0022414
GO:0005340	GO:0015605
GO:0140145	GO:0035434
GO:0033993	GO:0042221
GO:0080164	GO:0019222
GO:1901750	GO:0043604
GO:0035302	GO:0016712
GO:1905568	GO:0034248
GO:0044022	GO:0004674
GO:0030091	GO:0019538
GO:0030186	GO:0042445
GO:0004013	GO:0046508
GO:0048015	GO:0035556
GO:0051305	GO:0050000
GO:0061013	GO:0009894
GO:0033238	GO:0019222
GO:1904845	GO:1901701
GO:0006547	GO:0052803
GO:0051873	GO:0031640
GO:0019655	GO:0006006
GO:0050653	GO:0000271
GO:0106274	GO:1990404
GO:0071233	GO:1901701
GO:0016059	GO:0045744
GO:0002021	GO:0097009
GO:0033051	GO:0019637
GO:1904307	GO:1901698
GO:0019356	GO:0009072
GO:0072756	GO:0070887
GO:0045570	GO:0048638
GO:0050765	GO:0045806
GO:0006777	GO:0032324
GO:0015799	GO:0015850
GO:0045764	GO:0009893
GO:0042942	GO:0003333
GO:0043434	GO:1901698
GO:0090258	GO:0010639
GO:0010526	GO:0045814
GO:1902689	GO:1900543
GO:0072748	GO:1901699
GO:0098996	GO:0098933
GO:2000083	GO:0009890
GO:2000906	GO:0045913
GO:1900353	GO:0009891
GO:0015012	GO:0044272
GO:0018546	GO:0046857
GO:0060360	GO:1905533
GO:0034160	GO:0039532
GO:0043144	GO:0006396
GO:0010905	GO:0009895
GO:0019261	GO:0090345
GO:0030209	GO:0050655
GO:2000633	GO:1903800
GO:0044677	GO:1902494
GO:0120246	GO:0008152
GO:0051174	GO:0019222
GO:0030047	GO:0036211
GO:0030210	GO:0030166
GO:1905570	GO:0034250
GO:0005476	GO:0015297
GO:0061686	GO:0046993
GO:0019787	GO:0016755
GO:0001897	GO:0051715
GO:2000945	GO:0009894
GO:0061709	GO:0016236
GO:1900899	GO:0019222
GO:0022855	GO:0055056
GO:1900629	GO:0008152
GO:0035725	GO:0098655
GO:0048858	GO:0009653
GO:0043201	GO:1901700
GO:0097149	GO:0140535
GO:0019667	GO:0042853
GO:1901413	GO:0062012
GO:0042340	GO:0030167
GO:1901973	GO:0031406
GO:0072728	GO:0042221
GO:0044656	GO:0097494
GO:0080026	GO:1901698
GO:0019776	GO:0061659
GO:0043610	GO:0032107
GO:0050333	GO:0016462
GO:1905521	GO:0071675
GO:0018577	GO:0016702
GO:0039693	GO:0071897
GO:0042178	GO:0009056
GO:0071248	GO:0070887
GO:0042559	GO:0009058
GO:0102822	GO:0008171
GO:0000254	GO:0016716
GO:0036409	GO:0140513
GO:1903704	GO:0070921
GO:0009227	GO:1901292
GO:0003884	GO:0008131
GO:0040029	GO:0006338
GO:1900101	GO:1902531
GO:1900574	GO:0042182
GO:0072657	GO:0008104
GO:0006409	GO:0006405
GO:0140300	GO:1905039
GO:0046848	GO:0036094
GO:0039698	GO:0016032
GO:0061515	GO:0030097
GO:0016558	GO:0072663
GO:0140215	GO:0032890
GO:0009093	GO:1901606
GO:0106109	GO:0009891
GO:2001204	GO:1903706
GO:0071164	GO:0008757
GO:1901402	GO:0009892
GO:1904399	GO:0031406
GO:0048384	GO:0009755
GO:1900071	GO:1903795
GO:0043210	GO:0043177
GO:0080020	GO:0042762
